thickness_mm,extrusion_ratio,SiC_wt%,hardening_slope_MPa_per_mm,shear_strength_MPa
4.04314019446759,12.463937117469943,10.916872330393451,89.87683007146282,182.27502243553346
3.245108790277985,18.164144424669004,6.143380993751325,150.10679593112377,192.80611342114443
4.083868719818244,17.934944745788773,9.475346808398438,188.65600708649743,209.35663934488903
2.975182385457563,12.593890495562047,8.654178639659404,187.76539815006782,166.54461501970752
3.0909313175279762,15.069424831762838,6.323426341753794,157.9439861774212,178.96252149323539
2.7101640734341985,16.649795797698985,8.958190412789898,57.21096688010901,178.96134066944762
1.1016765069763808,10.894481295536275,14.208718150593938,180.83965059802424,138.99349244223612
1.4315657079732178,10.017693030736964,2.89340615522066,148.66679105068098,134.52368663400267
1.125716742746937,19.665151918547732,13.586581436782895,96.56513797741016,176.31257827958314
3.5456416450551216,15.410687758515422,0.8018327097479755,78.0875542558549,186.12201840733195
2.2574239243053067,19.776988662003966,4.62583819352491,67.43057944959756,191.34731484689215
3.034282764658811,12.05307184558675,4.322178729172924,57.535534888664145,165.47764331444213
4.6302658957043725,16.43638039968958,9.395476618213586,163.11548719261347,205.97331482129738
1.9971689165954998,10.671243638494852,1.9683742766593548,85.37644984149131,151.70140465456706
2.641531692142519,11.134402055286955,13.235214177596307,53.63794040648826,166.24686355213586
4.022204554172195,14.142825455235489,12.42827112697562,109.5905977762984,183.79252383763074
1.9151926619664899,11.835417506096855,9.780987295279166,122.39106208885084,158.06718829610963
1.307919639315172,10.011458766087014,6.876207476882966,75.38453463501904,142.34232861709876
2.159005811655072,11.154568423871911,13.994340632131175,56.607250424382464,161.9594217858076
1.6448851490160177,8.428980733590375,12.46119832080834,78.36882246471033,145.82446969246033
4.718790609370292,16.45308345772984,7.489727221218673,151.86541427548616,207.5482873148399
4.232481518257668,13.90539988503034,10.528100316814669,62.33655158768096,186.24813669811567
3.533615026041694,9.130916796854308,8.503949282695269,133.25555458354907,163.55552656231006
4.485842360750871,10.060327917541894,8.819133575823969,71.961798186225,183.17571255138265
4.214688307596457,9.230414457351728,4.964641041562069,79.3533760370629,170.68664112404818
1.7462802355441434,15.351113699310517,6.931269069373451,108.9616824900048,170.9298310067526
4.570235993959911,9.130524363349926,1.171821461846163,65.12380040805971,175.29513605227314
3.157368967662603,17.05138799642259,5.3602303749688875,75.98052541733193,178.3474056776998
4.229760620656251,8.246131031844694,10.43742773043228,102.34286171770313,175.2479784552122
4.584365199693973,10.992509455950705,14.298240457592794,99.45035082475502,186.85477745525998
2.2720138998874555,18.688000110702887,14.445961691445305,162.39072285135978,178.4351073009579
1.440207698110707,16.622375817466953,8.335843036873374,61.21734576896365,166.4209832122402
1.9117406501677667,8.875619995108252,9.09933377714373,179.0676103499515,139.07946915174702
2.7084311545050253,17.853513253822157,2.7858177825145125,172.4348256109182,186.92234455647122
4.272059063689973,13.916421458482457,10.42962162140296,164.89874595379075,190.0029366037171
4.442922333025374,18.16139632602595,1.0598818901157936,96.40585436946986,199.37225406415257
1.0278085221247628,15.20887729340472,4.270285286991668,173.4322678311181,155.6497795172883
3.042989210310263,16.181996384394303,10.025450209281633,77.42031204339212,188.53099139373097
2.669644012595116,19.922018724748497,4.6546519731523395,68.66138087825423,191.82011426415812
1.888431241882921,10.788026551088219,0.7477031117168148,56.7434500234231,143.8454406106715
1.4794614693347312,15.48734689713666,12.478056140264457,190.8965544508364,159.58552354682897
2.350460685614512,13.52385668068878,4.654950107018446,96.20163465579105,162.26230921598292
4.771638815650077,8.473423435072297,0.9465783728801763,187.6426820266859,176.69325960999868
2.292811728083021,8.17364769803438,1.1218224675429778,90.89203422789944,137.09090337768612
3.0751624869734644,9.430742933814305,3.7763819818313045,186.13489390045243,157.39626319490958
3.8120758355807114,15.789100886462577,2.6702392083228936,185.58935792691324,185.70807791286407
2.454518409517176,14.805957054960707,11.614501766702263,188.55140675160692,179.02393358956112
4.887128330883843,14.64115473396473,4.825260700005517,124.42301589262907,200.71495991939437
4.849789179768445,8.382281150339121,12.070436775597488,179.8919430198338,182.24537550751134
2.0071291833014566,13.631635956320086,2.6076899673472917,192.61488442509804,157.17394865986435
2.988994023569542,19.095473814110342,7.393187693161257,98.69254128457692,187.99685616238995
2.2035132392670786,12.771102431727758,10.320557003296932,112.83116085238326,163.05995187161724
2.1393619775098704,15.499069637461476,9.779862807987824,157.8860281003616,176.1685668138545
1.1475477894181312,17.35782410747772,9.01694114895403,95.05397325849513,169.00624298082118
3.4382573359195874,17.407103349702652,13.872324028967547,163.07139633689883,192.55885690410466
3.010716092915446,14.231360988743257,3.4278772156011654,61.083821782030086,171.8115642875895
1.2059150049999574,18.295423344828038,7.4057880669315805,128.52475764328133,162.6425406214007
2.1145858569464457,12.696537120364964,13.259888251086132,68.34702261256177,165.0153094031962
4.633063543866615,18.664318577417582,1.1684064839273556,93.99852146550147,209.22377991499866
1.9582475626678897,10.882725996746544,0.8383240237961287,88.7938088729708,158.1018731539852
1.5795794883648924,11.362596883886852,3.499534313374371,175.83981103439993,147.31221328459284
2.957811041110252,8.637447490388013,9.495318293070277,79.02758831092962,161.74791318252306
4.942601816442403,17.546982038507394,3.8981943967471033,171.26718802386785,205.30678862421084
1.9682210860460017,13.004662834792466,2.8535982571319845,169.0940518861883,157.90336325146927
3.688542189623514,10.749399366936789,6.882034730374381,124.83245833358448,171.9953700761204
4.04647846131487,10.781483331398956,9.203971031541172,85.07648833941944,176.6983986148606
1.9505501759695987,18.816799294750798,3.7283656052511063,84.03445099343341,179.83522951868525
3.9128653944474383,18.006999205532445,4.510367800856131,119.73869706737717,198.7237384892659
2.471132530877013,14.6423706242862,9.203389572172709,51.32135110902745,177.40246985473277
3.529223322374318,15.393329604988653,14.18607632984179,129.70261319170493,195.2695999005838
3.534118843043579,13.691906846603493,10.121125911571324,192.9169288650583,168.89532355385222
3.143098736299034,12.699998514545706,11.7435621537684,73.20603227938948,181.56529343668595
1.3611590802176332,18.985722574619977,5.502151421332032,136.0018432213405,163.23494582865922
4.341209982356952,9.507352442243626,4.083815390766991,194.2668032966685,173.43476724864414
2.2831202598869433,13.021361476594736,6.814016148039338,179.07832092374002,175.20938062464654
1.746074041599417,12.134742895854504,12.106992430675106,177.55701745720103,155.87575592616858
1.1631005662190557,13.97780864301378,6.844494626858337,173.27748955942837,151.8158163561374
3.3635717727529673,13.4915824945421,12.700881131847915,96.35354090842785,179.44538344149382
3.7102574473691297,14.226674379812977,14.831579710426906,183.59252469002183,189.83493585448315
1.0663513157114246,9.679027726723929,1.080399985955045,191.20105268497565,132.77630271866738
3.048372233197124,14.157698018159325,0.6811523412555553,124.3688634948559,170.21591655872913
1.9059831007917518,10.909025766646531,2.243845543700427,103.18565708891882,149.97952548742913
3.5806911616377994,10.211976187858294,5.765545136015193,112.13435234087842,162.37456875559673
1.6974657160199658,8.778010625434295,1.9656331371814861,100.13096627468984,139.53045383681282
3.763750952409864,17.151830705073692,13.059967164281339,81.86276630368101,196.3695870814786
2.5469413852021496,13.12930305027872,0.34719376540595703,142.76727053793343,164.95873727820836
4.746919954946938,15.5197241997411,4.736890745037337,134.38953293679845,196.65689992568704
1.550083776583973,16.73112011965692,2.77041944241308,119.38776065589134,164.734400639219
2.364265404201034,16.151799983762643,13.973089952362985,64.37680800272477,181.24503777274717
1.4538940849623563,13.646008629076187,10.04221507335042,169.53394470589996,156.5578321644633
4.698774473114251,12.654782347420758,13.680453846770618,76.24003441261837,196.46066350621157
4.509357413523924,12.511518915687965,14.584930654655901,67.18430650940722,191.61131929946683
2.0317665108606224,15.680585563160676,7.456473655160538,143.4607093224421,166.76220830297387
3.639936184136716,13.93753225930248,3.5147866207203937,109.79665418565847,180.96237629541884
4.268888800804863,18.189586975862127,2.9059317929488393,58.971271302849416,202.5598614726325
3.2208032463978493,18.496423811920543,3.343782925287608,103.33525324415874,197.38230771241115
3.118602313424026,10.046724536078221,10.628899614330043,165.76705284274442,169.81032840719564
1.9674091636018067,9.634803818548708,0.606685921845011,142.28738078256464,138.44201764379847
1.3724110712235968,15.564811112431993,0.770416095490723,104.41790344804951,161.34755818366193
4.5888630318133075,11.614708976747353,9.12214413574725,78.77071874518822,191.59690356326183
4.601672228653322,8.222848625181186,9.630857201061097,144.76934312071597,168.02655308241847
3.5324058290930718,18.663712032355463,9.9789438648369,183.13329514195328,200.6285476601337
2.3561191641948027,10.7228092069257,5.578207568828868,146.94090770238705,160.73748011988067
2.3968382984506436,19.15136782022971,12.089173330712297,171.93557819753363,184.22895985676192
3.9038227154809575,16.60921341053904,8.004368815899264,128.22917578315565,193.49279964641957
4.588441039810308,17.151841878937812,1.5819844501412916,157.69566601115432,202.4650993407007
4.548345697060469,10.417537949517925,11.956489606010178,184.43401606675286,184.8955478272422
4.1195021834304955,10.810333107401755,14.296016794056875,165.97684673879826,174.36831744905442
3.568126584617151,14.25521304588879,0.9005446950353801,186.47809300972185,183.85229957281354
1.3365598599801953,10.065198231798346,5.870270080508699,114.67094031740898,130.6350265004861
1.646514856378455,11.665180312196387,7.3127406725212145,185.6330382690585,157.0739648613151
4.5942167541083165,11.857549735373654,2.197061401174754,143.23508517225613,186.43471280055795
3.4257162386383597,9.915559199033169,13.015634216743157,180.50731491225406,164.47743262258746
1.0367882064665186,10.46219400074193,4.2622446733506605,55.90647956567531,141.8083935933799
1.4058861714641284,17.46262210409908,11.745128099072401,148.6778572870304,164.79964716490096
3.6540070764322232,10.00635025456722,10.06491723042474,177.1962618316848,169.4441307069578
1.0202463353848747,8.34148870212707,8.970687337005351,76.13030504647996,132.91535202307222
1.6432322056699946,15.55225931154726,2.882142730448316,149.26804001973846,163.70466365324762
3.1949351574663445,19.7117974327094,3.3105528082635853,173.74320713249472,190.6305567999836
3.767580790770773,11.974565775477457,0.7102260711985398,93.19240544489557,171.50607949078636
3.607845038010402,9.423868438355028,3.6106864467339954,110.7869491859588,165.076834386358
1.8970772378422391,14.844647904410369,5.181654141907711,135.4276577748829,161.3971861484656
3.8487168853901434,18.876250533147754,12.49717955793638,127.87515333268432,205.59772980198682
1.9489963499872003,17.408741357941746,5.4958900007220794,55.87840895557035,173.37194087802536
2.301598792637071,15.470190420952592,11.319326741484096,64.80081471281201,181.75649068161707
3.9859656204720966,11.780677959291193,6.591634219432313,65.0699868956542,187.09192537092437
3.5985315961888587,14.50256207931464,11.773024679908326,89.34018582487624,185.14331315456198
4.396893641976712,9.094938095651065,14.644074006555599,86.87961692036738,183.21821244275566
3.6304515692013735,16.147345091368038,3.597623370863702,161.33335756801995,186.13500935527435
3.2732344133418865,16.70115222677181,12.935124179458143,135.91165790242167,185.96341257384898
1.37469907131237,19.580379474919027,9.32736129458662,164.59641269678616,173.2991502606024
2.470863212237734,11.12476830494086,12.259413923829822,60.48440861163052,164.45529261288752
2.060809470726902,8.221477028516272,9.77378853401708,122.78213562074009,137.59540825646502
1.9759585735163343,14.547301573125807,6.359242609112252,98.56633688979042,169.48670476675701
4.892042219009783,16.481486052761774,3.4211240916268553,177.49089661336194,204.7371542571533
2.5723908986670416,17.484889710595855,1.0505283799674752,156.1683735364855,184.88239314154552
4.568186220708453,10.324867196297728,8.032775466910755,180.38877062401946,183.16102465454782
3.5245545039890516,11.141034428444284,14.854891417902984,56.96406836090901,176.88149696617538
4.179245214166594,14.151091103207555,11.070627075213094,158.1235234349901,188.50509781178457
3.0105483724207684,11.967209719640023,4.910183120985249,131.00125282393668,175.14618242338298
3.3076155385054364,18.32613783904934,12.40807200130103,173.75000435233488,206.50780867532492
2.9700707752754556,13.685121844864643,11.534760002646099,126.07408863887315,174.85254975264942
1.780971951192178,17.594943729224035,4.224536900301851,131.03136168528636,177.8899623501093
3.8898084610460213,14.967437125788244,0.21461234691352027,57.76510714130977,182.74975158201798
2.123089449763423,17.277081699405343,1.772439578009244,150.278429755395,171.51496759761108
1.0972638657258154,11.992075838363887,13.159592854680863,90.9709813407575,145.71019009187617
3.5818891836286713,17.976999463163736,12.548445529573076,52.954088326823076,203.15535164987753
1.7084427176281958,11.294867786612258,4.428135013175437,59.96557437590451,145.75157598106784
4.761834337411657,14.55318569603949,4.277931394266306,193.59284134490386,203.38670586573733
4.8157143080103495,10.56808535808649,11.892974806537067,101.91159343697704,192.84829676587134
4.659457560881794,13.70631825951432,14.06606204843133,180.21134429317385,199.6073601897445
2.4806348010217776,11.818102514104439,11.687058851963998,193.95158511038838,162.1376715418715
1.0618264661154697,11.20044116764657,9.083680155461423,191.4900783255984,144.354652214306
4.713274250350901,19.60382021633645,3.640070254977068,182.258786104913,197.90053157057318
2.7127365932692573,9.920889265840767,7.88621871142891,184.22658686919513,159.95639940482232
4.866619276174678,17.447910049488744,3.5026778788989694,93.35120665114272,209.81124913505187
4.854479908357011,19.80997951379858,12.120171301451604,72.72048353905375,212.37711479139486
4.41203782186944,8.238817804880934,5.804416192766059,145.88938431318854,172.2559516899631
2.1777955682783428,16.388328968505142,12.505458254910394,123.21583878032358,180.8757727046556
2.540390914407701,11.034941666675445,5.724138269740879,64.81200780427565,151.8534943220002
4.404546686067428,8.485853891939653,12.36224107799837,151.63119740336163,168.2183805192593
2.2676880206251107,12.83467494747957,4.999767227478629,134.429001122716,172.90413655153418
1.67797098674437,19.2226137220505,6.601990569265047,179.46011012156586,176.20004963716315
3.2272050498334006,8.141181132403972,9.232326290139863,141.3775693532598,163.1414125057188
4.744619096643124,15.05462830315738,1.0543142104487802,136.09192695826306,202.30241042439292
3.784119186699892,14.016757743143891,14.223105927231966,116.11275849989418,189.58332149190863
3.28024468035746,18.48060997245257,8.604086791857048,119.41806048333055,200.19465303308314
1.3887059750830741,9.008020574247508,7.617300220362035,193.15718404686743,126.65706281852792
3.460028906796679,16.178312358639804,12.59090956679868,70.7669014100359,190.68658749011095
4.960215400417053,16.161316381199327,12.986440948452413,116.93282278732808,194.87216929911955
1.5603360609460961,16.0289602023474,7.83390606793524,148.37408508902644,156.7251310913483
3.073318609454947,19.308013939220444,13.908934886904559,114.95159683855994,195.9442960259296
4.509492287711822,17.877050348082566,0.9710664911472094,92.48234405611366,200.62358978909262
3.9630744710168178,8.503672714922072,1.6983868837682632,93.10360561442823,164.74236457322561
3.788062963981072,13.652994208454158,8.951823450216603,85.04840693865737,184.26625165291264
3.809936335948437,12.775436674416001,5.310987926903755,101.58548008746345,180.0571355204179
2.4379646048790207,11.721766653089624,6.963377492837982,180.75121633753506,161.57080665198177
2.1743673770579734,13.416040701849168,4.921188268457498,125.78368254844928,165.2977571688301
4.2374446219140545,12.610330219111729,6.070879671674034,86.03580921167276,179.77073452385974
4.240453578716723,13.188006798543984,12.339695207194492,107.67900755397986,185.70368282104454
4.468289274320415,19.75114238730371,8.90214299781457,65.8745618117852,214.25075091772132
4.652962210225885,9.06359569699497,14.960168239252473,185.60536096081069,180.1871064944628
3.045369595443751,19.066770438064758,11.803187967314445,111.22967481371481,191.16197732893266
3.0060651787487984,13.76284056165232,4.1049938115274,197.05868068896135,177.45560468297342
4.193180715867101,15.484906945994494,3.965176765900443,102.13081598937788,196.31779897351348
3.5998557231110606,17.962195599412325,5.038474051755107,175.45340708406815,189.36515061611385
3.8078675090308134,12.325556349791066,12.648892209716141,88.45779699371798,180.68061077932168
4.183170677744404,13.165062897055602,0.40931475975848397,61.42293400664033,193.533167354877
4.560021367270265,12.914221763344568,3.452719183068866,54.76000425107011,190.09206890013394
2.351980627406143,12.496772270429119,13.573776305164005,140.92526399671755,168.5156257332857
2.502331810559776,19.10635185976274,9.59844654124878,96.73605075103842,187.21004518554716
1.375927759363476,17.947158694316144,3.4027064325158465,116.52798207137425,166.16457049429403
3.313120563984696,9.307999878355712,3.287174523488705,172.7970553401193,167.1656439368115
1.1437690951869683,9.297480229725153,12.939271526391458,87.21621285422032,139.54050583327898
2.8623920725298406,13.134434178235894,13.406362624155697,96.29787151023699,174.70691987138562
3.1705785388303065,9.183888520793708,3.8419663644317295,176.80042775880008,157.98055882940452
2.1461650085131376,15.429117143253436,6.307655371147984,123.91434100152561,183.79179865393354
3.363333042276043,9.724299287140807,12.518936079424757,174.14977505787314,166.36091453042943
1.1220009997561977,14.268479167601612,11.565111579148281,106.17140051994745,150.78328856637083
1.1493927549968577,8.086639364044613,12.208741598491267,109.75549712406627,130.7392140479431
4.290402242638633,11.79915618095176,7.775972861819532,75.07075426673843,187.3820465018089
2.4407625656450516,16.126288684071866,13.673235724577598,187.45187803924495,172.2228853046787
1.5082420506075391,13.808467282734181,4.889273159316529,184.51755410189142,156.95068724950625
3.0889730402192175,19.739233831987857,2.3500820152127706,197.63255218471602,189.28819301254316
4.079974212394443,18.48924555279453,10.630984988472973,110.36706907545673,195.69326342143282
1.8632841099873727,12.308849348517814,8.090316240103446,172.7922412637963,151.506834198789
3.491561903276001,8.545838497667296,12.818786532142216,112.24305975081779,164.87171980398534
1.341389859975072,18.147515601380228,1.2173887368707241,118.14481833814591,173.72779515219136
1.2067268846744308,18.934811723776058,12.655386051571003,174.49990903922367,176.44936380131045
3.125418526272592,17.84752872102844,4.399419798132333,76.60501563295996,188.62765398388171
3.162540486440426,9.535399291037178,9.822835007522745,83.04664016926284,168.81869336041035
3.549719605992826,19.974981612947452,0.6019318361738368,97.20923605937226,197.74665769184392
3.904365334890646,11.103010658633286,9.14371944455401,168.22685487500863,167.8461393613314
4.903408317850138,16.690458953700443,10.759075337810039,105.89773240521242,210.42569623452715
3.0652013932047812,18.89641851602866,5.531253217584304,103.72523124211423,185.65852263112316
2.291825891764984,10.828245371968514,3.2311605789321036,199.82245178828626,157.60805222670137
4.180744779074814,18.899102656124793,8.064460149053176,107.57092146492192,210.45836954255998
2.083329005048297,11.713778950338403,12.497862066534697,87.16558044733804,156.7114576984785
2.7558856828225444,19.716958668608676,4.8532103744497626,143.4820517301415,192.51366358041037
1.3138255253690638,11.375120244565695,3.7870394628191932,170.28199279325014,143.52425123886616
1.10140297366183,19.441229897094022,4.184029629565315,60.44117505847389,174.26757179804048
4.8505936587117,8.642535810712099,14.236982293749966,142.83383467077124,176.09192877653632
4.343920482048823,16.511264140037756,5.389153736468395,55.36031838203371,202.86863950609927
3.783896824374792,14.385333606044044,0.05406359832430763,128.9498526469277,174.97609837785268
2.6358117776570795,13.734524925472767,11.725218119394295,88.54873456367137,178.00804543796676
1.693177280283383,10.68193177107008,10.489121930030853,95.99625465097786,156.38514724586207
1.6257481706843442,16.467149477317903,1.9285239690445333,120.06439459735739,162.2287154919075
2.0009715926583813,10.289713897355686,14.773563737023688,189.06611911183805,160.27413971206965
3.196906658824482,14.634101551817219,9.120934279576668,156.60009598818147,172.45482670499183
3.8583836908002493,11.03894435648301,7.511692364109022,190.52683944267446,178.67044340636156
3.640789506870925,19.467456557376273,5.733289014343366,148.99565068380164,207.43335045569253
2.1197355877837714,8.343574326027834,13.480091333454569,51.06616206317895,152.7117347394433
4.819461122652776,10.396739361334838,3.6594522212784493,89.83777960215164,182.76447995552692
3.951587666783074,10.907727276649373,4.286533503298528,185.8658866580561,173.81748990917808
3.2174162100456027,12.968813909213797,1.8361621002985036,146.5168281451617,168.2422898612309
3.446882984937409,10.792762902440643,11.3867864337639,197.24708548554122,182.84664936448658
2.6784002497111596,13.896189083225423,8.9332392060878,73.39460288274434,171.11276863688056
1.9909239580046298,18.46958627910247,9.135992538817474,94.51217496597792,188.33735441488167
2.4238907146050463,16.544761056910048,3.2770564652919543,104.35514892755545,173.3985887698484
4.031384441857476,14.959543766421334,9.767525836906257,98.98367272509658,199.83259727322863
1.0575739545190235,9.068038135792156,11.48187670870296,87.79872952248209,146.00418391770967
1.464290562027665,16.327905300671308,5.368327960885339,116.51985736351668,166.36741597326352
1.184010568087011,9.996971411731279,12.020207159425684,146.3447185054057,141.89668550121343
1.1629152092758805,17.436408631540374,5.231858827980314,96.6885384330044,158.96023871956422
4.421842336044029,11.000681102121838,11.372076922639314,61.95498849713835,179.10818245070385
3.8146314375200947,13.004584739850811,0.5059516118657847,156.2798790339745,178.23564449886743
2.8966953163493008,12.205642427815135,8.26746902210479,118.8524833671903,176.43010910488485
1.391336642604006,18.305766976098283,14.5428984095983,133.47234591350949,171.72092530458787
2.9664635004673294,9.518533504560898,14.71866901023586,118.31009857458726,174.71577497881225
